,rowid,date_mutation,longitude,latitude
8387,16724,2019-12-04,3.059768,50.626323
8388,16725,2019-12-04,3.059768,50.626323
8389,16729,2019-11-28,3.062586,50.618535
8390,16730,2019-11-28,3.062586,50.618535
8391,16731,2019-11-28,3.062586,50.618535
8392,16732,2019-11-28,3.062586,50.618535
8393,16733,2019-12-16,3.070333,50.620754
8394,16735,2019-12-09,3.059462,50.639364
8395,16736,2019-12-18,3.054959,50.630565
8396,16740,2019-12-17,3.038658,50.628054
8397,16741,2019-12-09,3.051977,50.627341
8398,16742,2019-12-11,3.063893,50.62446
8399,16743,2019-12-16,3.056674,50.634044
8400,16744,2019-11-27,3.066095,50.629009
8401,16745,2019-11-27,3.066095,50.629009
8402,16747,2019-12-17,3.075292,50.637407
8403,16748,2019-12-13,3.054719,50.635149
8404,16749,2019-12-17,3.065425,50.640178
8405,16752,2019-12-17,3.039392,50.632858
8406,16756,2019-12-19,3.042471,50.631342
8407,16758,2019-12-05,3.026616,50.633007
8408,16763,2019-12-16,3.057941,50.644177
8409,16764,2019-12-16,3.057941,50.644177
8410,16765,2019-12-16,3.057941,50.644177
8411,16766,2019-12-16,3.057941,50.644177
8412,16768,2019-12-06,3.11133,50.625029
8413,16775,2019-12-18,3.051663,50.624404
8414,16776,2019-12-05,3.055993,50.627796
8415,16778,2019-12-05,3.080372,50.621588
8416,16779,2019-12-12,3.080153,50.620828
8417,16782,2019-12-02,3.055047,50.627563
8418,16787,2019-12-18,3.053012,50.635303
8419,16792,2019-12-09,3.062039,50.629028
8420,16795,2019-12-11,3.073496,50.619716
8421,16797,2019-11-06,3.058602,50.62456
8422,16803,2019-12-13,3.033105,50.625489
8423,16831,2019-12-13,3.08003,50.628649
8424,16832,2019-12-16,3.050905,50.61974
8425,16833,2019-12-06,3.044874,50.621958
8426,16834,2019-12-06,3.044874,50.621958
8427,16835,2019-12-06,3.044874,50.621958
8428,16836,2019-12-06,3.044874,50.621958
8429,16837,2019-11-29,3.062611,50.645065
8430,16839,2019-11-22,3.0852,50.652871
8431,16842,2019-12-18,3.05612,50.639494
8432,16844,2019-12-09,3.058041,50.612894
8433,16845,2019-11-28,3.063433,50.619132
8434,16846,2019-11-28,3.063433,50.619132
8435,16847,2019-11-28,3.063433,50.619132
8436,16848,2019-11-28,3.063433,50.619132
8437,16850,2019-11-28,3.063433,50.619132
8438,16851,2019-11-28,3.063433,50.619132
8439,16852,2019-11-28,3.063433,50.619132
8440,16854,2019-12-17,3.064486,50.61147
8441,16856,2019-12-20,3.084818,50.648284
8442,16859,2019-12-09,3.050882,50.630743
8443,16861,2019-12-02,3.033589,50.633816
8444,16863,2019-11-20,3.042443,50.627052
8445,16865,2019-12-03,3.058041,50.612894
8446,16875,2019-12-13,3.027899,50.635524
8447,16876,2019-12-02,3.06205,50.634831
8448,16882,2019-11-27,3.061908,50.648026
8449,16885,2019-12-09,3.059048,50.618154
8450,16886,2019-12-12,3.068243,50.636951
8451,16887,2019-12-02,3.062272,50.628796
8452,16888,2019-12-02,3.062272,50.628796
8453,16890,2019-12-02,3.062272,50.628796
8454,16891,2019-12-02,3.062272,50.628796
8455,16892,2019-12-02,3.062272,50.628796
8456,16893,2019-12-02,3.062272,50.628796
8457,16895,2019-12-13,3.053586,50.621458
8458,16898,2019-12-09,3.043699,50.628449
8459,16900,2019-12-06,3.072536,50.618925
8460,16901,2019-12-18,3.070482,50.624161
8461,16904,2019-12-02,3.046195,50.630539
8462,16913,2019-12-19,3.02623,50.636141
8463,16914,2019-12-19,3.03893,50.622933
8464,16915,2019-12-06,3.064658,50.640409
8465,16921,2019-12-17,3.04776,50.630099
8466,16938,2019-11-22,3.057362,50.633013
8467,16941,2019-12-16,3.080372,50.621588
8468,16954,2019-12-23,3.09532,50.631623
8469,16955,2019-12-23,3.09532,50.631623
8470,16956,2019-12-23,3.09532,50.631623
8471,16958,2019-12-17,3.080372,50.621588
8472,16961,2019-12-16,3.070235,50.621276
8473,16963,2019-12-19,3.051663,50.624404
8474,16964,2019-12-17,3.056832,50.623412
8475,16966,2019-12-13,3.048581,50.630545
8476,16967,2019-12-16,3.065527,50.629422
8477,16968,2019-12-23,3.056955,50.626604
8478,16969,2019-12-23,3.056955,50.626604
8479,16972,2019-12-23,3.056955,50.626604
8480,16974,2019-12-18,3.048529,50.631867
8481,16975,2019-12-12,3.042366,50.621515
8482,16977,2019-12-13,3.077806,50.628471
8483,16979,2019-12-19,3.075292,50.637407
8484,16981,2019-11-25,3.049778,50.629339
8485,16982,2019-12-17,3.067982,50.628723
8486,16985,2019-11-28,3.080417,50.64144
8487,16987,2019-12-05,3.060634,50.640811
8488,16991,2019-11-28,3.095541,50.62394
8489,16992,2019-11-28,3.095541,50.62394
8490,16993,2019-11-28,3.095541,50.62394
8491,16994,2019-11-28,3.095541,50.62394
8492,16995,2019-11-28,3.095541,50.62394
8493,16996,2019-11-28,3.095541,50.62394
8494,17002,2019-12-23,3.071632,50.633314
8495,17004,2019-12-09,3.091819,50.636541
8496,17007,2019-12-26,3.051313,50.622503
8497,17010,2019-12-06,3.06034,50.646468
8498,17012,2019-12-23,3.05504,50.629119
8499,17014,2019-11-29,3.079596,50.639582
8500,17018,2019-12-20,3.058492,50.637799
8501,17020,2019-12-18,3.052917,50.614637
8502,17021,2019-11-29,3.0669,50.622772
8503,17022,2019-12-18,3.058673,50.619385
8504,17078,2019-12-12,3.045582,50.605684
8505,17086,2019-12-20,3.096354,50.627404
8506,17087,2019-12-20,3.096354,50.627404
8507,17088,2019-12-20,3.096354,50.627404
8508,17089,2019-12-20,3.069215,50.637694
8509,17101,2019-12-12,3.063867,50.628225
8510,17105,2019-12-09,3.060683,50.63974
8511,17106,2019-12-20,3.056043,50.619713
8512,17108,2019-12-23,3.049811,50.630683
8513,17114,2019-12-10,3.044041,50.615267
8514,17116,2019-12-12,3.074905,50.622896
8515,17118,2019-12-23,3.063815,50.630892
8516,17119,2019-12-23,3.063815,50.630892
8517,17120,2019-12-23,3.063815,50.630892
8518,17121,2019-12-23,3.063815,50.630892
8519,17122,2019-12-23,3.063815,50.630892
8520,17123,2019-12-23,3.063815,50.630892
8521,17124,2019-12-23,3.063815,50.630892
8522,17125,2019-12-23,3.063815,50.630892
8523,17126,2019-12-23,3.063815,50.630892
8524,17127,2019-12-23,3.063815,50.630892
8525,17129,2019-12-23,3.063815,50.630892
8526,17130,2019-12-23,3.063815,50.630892
8527,17131,2019-12-23,3.063815,50.630892
8528,17132,2019-12-23,3.063815,50.630892
8529,17133,2019-12-23,3.063815,50.630892
8530,17134,2019-12-23,3.063815,50.630892
8531,17135,2019-12-23,3.063815,50.630892
8532,17136,2019-12-23,3.063815,50.630892
8533,17137,2019-12-23,3.063815,50.630892
8534,17143,2019-12-20,3.051861,50.630456
8535,17145,2019-12-20,3.06549,50.612929
8536,17146,2019-12-20,3.072869,50.622432
8537,17149,2019-12-20,3.06549,50.612929
8538,17152,2019-12-23,3.072869,50.622432
8539,17153,2019-12-20,3.06549,50.612929
8540,17155,2019-12-13,3.055111,50.632015
8541,17167,2019-12-23,3.04776,50.630099
8542,17171,2019-12-20,3.05938,50.629711
8543,17173,2019-12-20,3.059002,50.637595
8544,17175,2019-12-23,3.084202,50.634756
8545,17176,2019-12-23,3.084202,50.634756
8546,17177,2019-12-23,3.084202,50.634756
8547,17178,2019-12-23,3.084202,50.634756
8548,17183,2019-12-12,3.058041,50.612894
8549,17184,2019-12-17,3.068183,50.637814
8550,17186,2019-12-06,3.0435,50.627687
8551,17188,2019-12-23,3.080442,50.622551
8552,17191,2019-12-02,3.080417,50.64144
8553,17194,2019-12-06,3.060979,50.611545
8554,17197,2019-12-24,3.080372,50.621588
8555,17199,2019-12-11,3.065585,50.626592
8556,17202,2019-12-20,3.042534,50.63112
8557,17214,2019-12-16,3.114873,50.633041
8558,17215,2019-12-16,3.071468,50.622189
8559,17221,2019-12-06,3.058584,50.624764
8560,17223,2019-12-20,3.050012,50.623823
8561,17224,2019-12-20,3.050012,50.623823
8562,17225,2019-12-05,3.057518,50.625493
8563,17226,2019-12-09,3.043731,50.631058
8564,17227,2019-12-09,3.043731,50.631058
8565,17228,2019-12-09,3.043731,50.631058
8566,17229,2019-12-16,3.067138,50.618239
8567,17231,2019-12-23,3.055515,50.647329
8568,17232,2019-12-23,3.05192,50.619336
8569,17233,2019-12-23,3.05192,50.619336
8570,17234,2019-12-23,3.05192,50.619336
8571,17237,2019-12-09,3.080417,50.64144
8572,17245,2019-12-18,3.050905,50.61974
8573,17253,2019-12-30,3.054435,50.630108
8574,17254,2019-12-16,3.0852,50.652871
8575,17257,2019-12-26,3.080153,50.620828
8576,17259,2019-12-26,3.080372,50.621588
8577,17261,2019-12-27,3.080372,50.621588
8578,17262,2019-12-20,3.100984,50.631198
8579,17263,2019-12-20,3.100984,50.631198
8580,17265,2019-12-20,3.10113,50.631229
8581,17266,2019-12-20,3.10113,50.631229
8582,17267,2019-12-20,3.10113,50.631229
8583,17268,2019-12-20,3.10113,50.631229
8584,17269,2019-12-20,3.10113,50.631229
8585,17270,2019-12-20,3.10113,50.631229
8586,17271,2019-12-20,3.10113,50.631229
8587,17272,2019-12-20,3.10113,50.631229
8588,17273,2019-12-20,3.10113,50.631229
8589,17274,2019-12-20,3.10113,50.631229
8590,17275,2019-12-20,3.10113,50.631229
8591,17276,2019-12-20,3.10113,50.631229
8592,17277,2019-12-20,3.10113,50.631229
8593,17278,2019-12-20,3.10113,50.631229
8594,17279,2019-12-20,3.10113,50.631229
8595,17280,2019-12-20,3.10113,50.631229
8596,17281,2019-12-20,3.10113,50.631229
8597,17282,2019-12-20,3.101071,50.631197
8598,17283,2019-12-20,3.100937,50.63115
8599,17284,2019-12-20,3.100881,50.631126
8600,17285,2019-12-20,3.100881,50.631126
8601,17286,2019-12-20,3.100816,50.631107
8602,17287,2019-12-20,3.100816,50.631107
8603,17291,2019-12-16,3.046891,50.626756
8604,17292,2019-12-26,3.102951,50.629283
8605,17295,2019-12-26,3.102951,50.629283
8606,17297,2019-12-19,3.103782,50.630895
8607,17299,2019-12-26,3.055033,50.639517
8608,17302,2019-12-14,3.065955,50.635753
8609,17304,2019-12-27,3.052012,50.63068
8610,17305,2019-12-20,3.03158,50.622774
8611,17307,2019-12-27,3.034616,50.621328
8612,17308,2019-12-27,3.034616,50.621328
8613,17309,2019-12-27,3.034616,50.621328
8614,17310,2019-12-18,3.083275,50.639789
8615,17313,2019-12-10,3.053012,50.635303
8616,17316,2019-12-13,3.049811,50.630683
8617,17318,2019-12-13,3.052395,50.612165
8618,17319,2019-12-11,3.041249,50.626726
8619,17321,2019-12-19,3.049811,50.630683
8620,17324,2019-12-11,3.071821,50.622802
8621,17327,2019-12-11,3.061951,50.618596
8622,17328,2019-12-30,3.041947,50.622718
8623,17330,2019-12-18,3.05901,50.629417
8624,17332,2019-12-12,3.077999,50.628013
8625,17336,2019-12-13,3.057624,50.625096
8626,17338,2019-12-26,3.039149,50.633862
8627,17340,2019-12-23,3.077999,50.628013
8628,17341,2019-12-20,3.032931,50.62422
8629,17344,2019-12-27,3.068098,50.627716
8630,17345,2019-12-27,3.068098,50.627716
8631,17346,2019-12-27,3.068098,50.627716
8632,17347,2019-12-27,3.068098,50.627716
8633,17348,2019-12-27,3.068098,50.627716
8634,17351,2019-12-27,3.068098,50.627716
8635,17352,2019-12-20,3.052946,50.637147
8636,17353,2019-12-27,3.063873,50.626248
8637,17357,2019-12-09,3.061091,50.63913
8638,17363,2019-12-31,3.064727,50.638752
8639,17364,2019-12-12,3.063256,50.633404
8640,17370,2019-12-12,3.053117,50.623849
8641,17374,2019-12-27,3.061581,50.62969
8642,17375,2019-12-13,3.064163,50.638884
8643,17376,2019-12-13,3.064163,50.638884
8644,17377,2019-12-16,3.046762,50.625028
8645,17379,2019-12-13,3.032087,50.635547
8646,17389,2019-12-26,3.057639,50.629977
8647,17391,2019-12-31,3.054314,50.620326
8648,17400,2019-12-20,3.041606,50.6241
8649,17405,2019-12-20,3.067058,50.632064
8650,17406,2019-12-30,3.076186,50.613194
8651,17408,2019-12-30,3.05716,50.647862
8652,17412,2019-12-12,3.080417,50.64144
8653,17414,2019-12-13,3.080417,50.64144
8654,17418,2019-12-13,3.080391,50.641086
8655,17419,2019-12-18,3.052946,50.637147
8656,17426,2019-12-12,3.06411,50.637126
8657,17430,2019-12-13,3.060516,50.611246
8658,17431,2019-12-18,3.071025,50.622921
8659,17437,2019-12-18,3.055741,50.638902
8660,17439,2019-12-30,3.072547,50.61263
8661,17442,2019-12-23,3.068515,50.635482
8662,17443,2019-12-27,3.072547,50.61263
8663,17446,2019-12-27,3.072547,50.61263
8664,17449,2019-12-30,3.072547,50.61263
8665,17459,2019-12-20,3.027899,50.635524
8666,17462,2019-12-27,3.071632,50.633314
8667,17463,2019-12-16,3.034089,50.637746
8668,17467,2019-12-12,3.078724,50.628643
8669,17469,2019-12-23,3.044341,50.622224
8670,17471,2019-12-23,3.071468,50.622189
8671,17472,2019-12-23,3.071468,50.622189
8672,17474,2019-12-30,3.044604,50.614193
8673,17475,2019-12-30,3.044604,50.614193
8674,17476,2019-12-30,3.044604,50.614193
8675,17477,2019-12-30,3.044604,50.614193
8676,17478,2019-12-30,3.044604,50.614193
8677,17479,2019-12-30,3.044604,50.614193
8678,17481,2019-12-27,3.068862,50.621461
8679,17484,2019-12-27,3.052917,50.614637
8680,17486,2019-12-18,3.05637,50.623174
8681,17490,2019-12-27,3.041714,50.623402
8682,17493,2019-12-20,3.035632,50.637719
8683,17494,2019-12-17,3.062784,50.613478
8684,17495,2019-12-26,3.08003,50.628649
8685,17497,2019-12-19,3.060732,50.64377
8686,17499,2019-12-30,3.083608,50.638995
8687,17503,2019-12-16,3.051559,50.612685
8688,17506,2019-12-30,3.080372,50.621588
8689,17509,2019-12-30,3.035047,50.628771
8690,17512,2019-12-30,3.06023,50.647566
8691,17514,2019-12-31,3.062601,50.634486
8692,17517,2019-12-26,3.086766,50.656397
8693,17519,2019-12-31,3.059553,50.633616
8694,17523,2019-12-18,3.073739,50.613124
8695,17525,2019-12-27,3.04823,50.631253
8696,17527,2019-12-30,3.054886,50.63771
8697,17530,2019-12-30,3.069483,50.638042
8698,17531,2019-12-30,3.069483,50.638042
8699,17532,2019-12-30,3.069483,50.638042
8700,17533,2019-12-30,3.069483,50.638042
8701,17534,2019-12-30,3.069483,50.638042
8702,17535,2019-12-30,3.069483,50.638042
8703,17536,2019-12-30,3.069483,50.638042
8704,17537,2019-12-30,3.069483,50.638042
8705,17538,2019-12-30,3.069483,50.638042
8706,17539,2019-12-30,3.069483,50.638042
8707,17543,2019-12-20,3.063867,50.628225
8708,17544,2019-12-18,3.087974,50.65292
8709,17547,2019-12-12,3.074297,50.619673
8710,17549,2019-12-23,3.034511,50.622012
8711,17550,2019-12-20,3.060301,50.640689
8712,17551,2019-12-17,3.055173,50.632041
8713,17552,2019-12-17,3.055173,50.632041
8714,17553,2019-12-17,3.055173,50.632041
8715,17554,2019-12-17,3.055173,50.632041
8716,17556,2019-12-17,3.055173,50.632041
8717,17557,2019-12-17,3.055173,50.632041
8718,17558,2019-12-19,3.068907,50.63402
8719,17560,2019-12-30,3.0852,50.652871
8720,17563,2019-12-20,3.062734,50.619345
8721,17566,2019-12-19,3.046946,50.613439
8722,17567,2019-12-19,3.046946,50.613439
8723,17568,2019-12-19,3.046946,50.613439
8724,17569,2019-12-19,3.046946,50.613439
8725,17570,2019-12-30,3.092144,50.644033
8726,17572,2019-12-18,3.065153,50.624115
8727,17574,2019-12-30,3.071433,50.641408
8728,17575,2019-12-31,3.046707,50.631837
8729,17578,2019-12-30,3.041664,50.631263
8730,17583,2019-12-26,3.038378,50.624635
8731,17584,2019-12-26,3.038378,50.624635
8732,17585,2019-12-26,3.038378,50.624635
8733,17586,2019-12-26,3.038378,50.624635
8734,17587,2019-12-26,3.038378,50.624635
8735,17588,2019-12-26,3.038378,50.624635
8736,17589,2019-12-26,3.038378,50.624635
8737,17590,2019-12-26,3.038378,50.624635
8738,17596,2019-12-20,3.060888,50.628751
8739,17600,2019-12-18,3.055398,50.624523
8740,17603,2019-12-26,3.042924,50.633211
8741,17604,2019-12-30,3.054335,50.644444
8742,17606,2019-12-30,3.073331,50.628966
8743,17607,2019-12-30,3.073331,50.628966
8744,17608,2019-12-30,3.073331,50.628966
8745,17612,2019-12-31,3.080417,50.64144
8746,17613,2019-12-19,3.055515,50.647329
8747,17616,2019-12-17,3.059468,50.643037
8748,17617,2019-12-17,3.059468,50.643037
8749,17618,2019-12-17,3.059468,50.643037
8750,17622,2019-12-23,3.060842,50.618817
8751,17623,2019-12-28,3.086443,50.632026
8752,17629,2019-12-31,3.059361,50.63805
8753,17638,2019-12-30,3.051977,50.627341
8754,17639,2019-12-18,3.053805,50.630152
8755,17646,2019-12-17,3.058706,50.62246
8756,17647,2019-12-17,3.058706,50.62246
8757,17648,2019-12-19,3.06023,50.647566
8758,17660,2019-12-19,3.062218,50.639035
8759,17661,2019-12-20,3.05649,50.648933
8760,17665,2019-12-30,3.057959,50.632727
8761,17666,2019-12-18,3.064176,50.638641
8762,17670,2019-12-27,3.06729,50.633127
8763,17673,2019-12-20,3.0852,50.652871
8764,17677,2019-12-30,3.052709,50.630947
8765,17680,2019-12-20,3.053019,50.646106
8766,17681,2019-12-19,3.069176,50.637192
8767,17689,2019-12-31,3.042924,50.633211
8768,17694,2019-12-23,3.048958,50.631614
8769,17695,2019-12-20,3.075532,50.613147
8770,17696,2019-12-20,3.075532,50.613147
8771,17697,2019-12-20,3.075532,50.613147
8772,17698,2019-12-20,3.075532,50.613147
8773,17699,2019-12-20,3.075532,50.613147
8774,17700,2019-12-20,3.075532,50.613147
8775,17701,2019-12-20,3.075532,50.613147
8776,17702,2019-12-20,3.075532,50.613147
8777,17706,2019-12-30,3.069599,50.629194
8778,17707,2019-12-30,3.069599,50.629194
8779,17708,2019-12-30,3.069599,50.629194
8780,17709,2019-12-30,3.069599,50.629194
8781,17710,2019-12-30,3.069599,50.629194
8782,17711,2019-12-30,3.069599,50.629194
8783,17712,2019-12-30,3.069599,50.629194
8784,17714,2019-12-30,3.069599,50.629194
8785,17715,2019-12-20,3.04335,50.621488
8786,17716,2019-12-20,3.04335,50.621488
8787,17717,2019-12-20,3.04335,50.621488
8788,17718,2019-12-20,3.04335,50.621488
8789,17719,2019-12-20,3.04335,50.621488
8790,17724,2019-12-30,3.061908,50.648026
8791,17727,2019-12-21,3.031688,50.62655
8792,17729,2019-12-27,3.094789,50.62413
8793,17730,2019-12-27,3.094789,50.62413
8794,17731,2019-12-27,3.094789,50.62413
8795,17732,2019-12-27,3.094789,50.62413
8796,17733,2019-12-27,3.094789,50.62413
8797,17734,2019-12-27,3.094789,50.62413
8798,17736,2019-12-19,3.072115,50.621273
8799,17739,2019-12-20,3.062271,50.647323
8800,17741,2019-12-20,3.058041,50.612894
8801,17745,2019-12-20,3.113181,50.626083
8802,17751,2019-12-20,3.113181,50.626083
8803,17756,2019-12-19,3.073869,50.621428
8804,17758,2019-12-19,3.073869,50.621428
8805,17759,2019-12-19,3.073869,50.621428
8806,17760,2019-12-19,3.073869,50.621428
8807,17761,2019-12-19,3.073869,50.621428
8808,17762,2019-12-19,3.073869,50.621428
8809,17766,2019-12-27,3.055181,50.641244
8810,17770,2019-10-02,3.04561,50.614318
8811,17771,2019-10-02,3.04561,50.614318
8812,17772,2019-10-02,3.04561,50.614318
8813,17773,2019-10-02,3.04561,50.614318
8814,17774,2019-10-02,3.04561,50.614318
8815,17775,2019-10-02,3.04561,50.614318
8816,17776,2019-10-02,3.04561,50.614318
8817,17777,2019-10-02,3.04561,50.614318
8818,17778,2019-10-02,3.04561,50.614318
8819,17779,2019-10-02,3.04561,50.614318
8820,17781,2019-12-30,3.032087,50.635547
8821,17782,2019-12-23,3.061548,50.624055
8822,17784,2019-12-23,3.049207,50.627427
8823,17790,2019-12-30,3.086537,50.629861
8824,17792,2019-12-27,3.0435,50.627687
8825,17794,2019-12-20,3.051977,50.627341
8826,17807,2019-12-27,3.06968,50.631386
8827,17810,2019-12-23,3.060061,50.620912
8828,17811,2019-12-23,3.060056,50.62258
8829,17817,2019-12-23,3.06549,50.612929
8830,17818,2019-12-26,3.055214,50.622359
8831,17820,2019-12-23,3.062623,50.64144
8832,17824,2019-12-30,3.067998,50.635628
8833,17826,2019-12-31,3.042924,50.633211
8834,17827,2019-12-27,3.054398,50.64306
8835,17831,2019-12-27,3.06549,50.612929
8836,17834,2019-12-26,3.052858,50.647077
8837,17837,2019-12-26,3.068292,50.637021
8838,17838,2019-12-26,3.068292,50.637021
8839,17839,2019-12-26,3.068292,50.637021
8840,17840,2019-12-26,3.068292,50.637021
8841,17841,2019-12-26,3.068292,50.637021
8842,17842,2019-12-26,3.068292,50.637021
8843,17843,2019-12-26,3.068292,50.637021
8844,17844,2019-12-26,3.068292,50.637021
8845,17845,2019-12-26,3.06323,50.638959
8846,17846,2019-12-30,3.061754,50.624474
8847,17850,2019-12-30,3.054842,50.645177
8848,17856,2019-12-26,3.06549,50.612929
8849,17858,2019-12-30,3.06549,50.612929
8850,17861,2019-12-30,3.070777,50.639149
8851,17862,2019-12-30,3.070777,50.639149
8852,17863,2019-12-30,3.070777,50.639149
8853,17864,2019-12-30,3.070777,50.639149
8854,17865,2019-12-30,3.070777,50.639149
8855,17866,2019-12-30,3.070777,50.639149
8856,17867,2019-12-30,3.070777,50.639149
8857,17868,2019-12-30,3.070777,50.639149
8858,17871,2019-12-27,3.073739,50.613124
