,rowid,longitude,latitude
7945,15731,3.091709,50.649766
7946,15733,3.08003,50.628649
7947,15738,3.053951,50.625543
7948,15744,3.035047,50.628771
7949,15745,3.065936,50.619982
7950,15747,3.061033,50.624953
7951,15748,3.061033,50.624953
7952,15749,3.040769,50.627413
7953,15753,3.070629,50.618624
7954,15754,3.054876,50.628381
7955,15755,3.056816,50.633709
7956,15757,3.041652,50.626962
7957,15760,3.059666,50.648226
7958,15763,3.065588,50.63367
7959,15764,3.084313,50.640122
7960,15765,3.084313,50.640122
7961,15766,3.084313,50.640122
7962,15767,3.084313,50.640122
7963,15768,3.035062,50.629497
7964,15769,3.058041,50.612894
7965,15772,3.058041,50.612894
7966,15774,3.058041,50.612894
7967,15776,3.058041,50.612894
7968,15777,3.053813,50.618723
7969,15790,3.075532,50.613147
7970,15791,3.075532,50.613147
7971,15792,3.075532,50.613147
7972,15793,3.075532,50.613147
7973,15794,3.075532,50.613147
7974,15795,3.075532,50.613147
7975,15796,3.075532,50.613147
7976,15797,3.075532,50.613147
7977,15798,3.075532,50.613147
7978,15799,3.075532,50.613147
7979,15800,3.075532,50.613147
7980,15801,3.075532,50.613147
7981,15802,3.075532,50.613147
7982,15803,3.075532,50.613147
7983,15804,3.075532,50.613147
7984,15805,3.075532,50.613147
7985,15806,3.075532,50.613147
7986,15807,3.075532,50.613147
7987,15808,3.075532,50.613147
7988,15809,3.075532,50.613147
7989,15810,3.075532,50.613147
7990,15811,3.075532,50.613147
7991,15812,3.075532,50.613147
7992,15813,3.075532,50.613147
7993,15814,3.049436,50.631839
7994,15816,3.06023,50.647566
7995,15873,3.06034,50.646468
7996,15877,3.0845,50.642146
7997,15879,3.06968,50.631386
7998,15881,3.060997,50.623434
7999,15883,3.058041,50.612894
8000,15884,3.061028,50.624365
8001,15885,3.053951,50.623434
8002,15886,3.053951,50.623434
8003,15887,3.053951,50.623434
8004,15890,3.051313,50.622503
8005,15893,3.057226,50.624595
8006,15894,3.075292,50.637407
8007,15895,3.063274,50.634951
8008,15896,3.089481,50.652476
8009,15897,3.054328,50.646221
8010,15898,3.106349,50.625727
8011,15900,3.069313,50.621815
8012,15901,3.104452,50.626641
8013,15903,3.053935,50.622561
8014,15904,3.053935,50.622561
8015,15906,3.053935,50.622561
8016,15909,3.085038,50.65073
8017,15911,3.035376,50.623922
8018,15912,3.054583,50.629219
8019,15915,3.043727,50.635981
8020,15916,3.088463,50.652766
8021,15918,3.048377,50.633307
8022,15919,3.064516,50.629609
8023,15920,3.076675,50.620729
8024,15922,3.034191,50.624273
8025,15928,3.057031,50.632736
8026,15931,3.042214,50.63378
8027,15932,3.065286,50.632801
8028,15934,3.065916,50.630059
8029,15937,3.035202,50.621718
8030,15938,3.034191,50.624273
8031,15948,3.080737,50.623479
8032,15952,3.06514,50.63875
8033,15953,3.06514,50.63875
8034,15956,3.062392,50.644865
8035,15957,3.059402,50.647499
8036,15961,3.086306,50.653744
8037,15962,3.035047,50.628771
8038,15966,3.080417,50.64144
8039,15967,3.044474,50.631044
8040,15970,3.054396,50.641756
8041,15971,3.051784,50.632636
8042,15972,3.051784,50.632636
8043,15975,3.056437,50.632972
8044,15976,3.056437,50.632972
8045,15977,3.053502,50.624109
8046,15986,3.041255,50.624357
8047,15987,3.041255,50.624357
8048,15988,3.041255,50.624357
8049,15990,3.086017,50.645214
8050,15991,3.09548,50.623328
8051,15992,3.068283,50.640755
8052,15993,3.055736,50.626956
8053,15994,3.103882,50.616307
8054,15996,3.103882,50.616307
8055,15997,3.103882,50.616307
8056,15998,3.103882,50.616307
8057,16000,3.071632,50.633314
8058,16002,3.048279,50.635012
8059,16006,3.029629,50.617209
8060,16007,3.099918,50.633812
8061,16008,3.099918,50.633812
8062,16009,3.099918,50.633812
8063,16014,3.081874,50.639449
8064,16016,3.086355,50.638416
8065,16018,3.045528,50.630561
8066,16020,3.075481,50.622654
8067,16023,3.034343,50.625638
8068,16024,3.052713,50.634684
8069,16027,3.080372,50.621588
8070,16028,3.080372,50.621588
8071,16030,3.080372,50.621588
8072,16032,3.066354,50.642687
8073,16033,3.061091,50.63913
8074,16035,3.060099,50.624093
8075,16038,3.048917,50.632315
8076,16039,3.044532,50.631001
8077,16040,3.044341,50.622224
8078,16042,3.062529,50.631803
8079,16044,3.057479,50.644315
8080,16048,3.073127,50.612082
8081,16049,3.035029,50.621431
8082,16051,3.035029,50.621431
8083,16052,3.035029,50.621431
8084,16053,3.035029,50.621431
8085,16055,3.055515,50.647329
8086,16060,3.037108,50.622725
8087,16061,3.05485,50.633423
8088,16063,3.053804,50.606659
8089,16065,3.058041,50.612894
8090,16069,3.058041,50.612894
8091,16070,3.110524,50.62674
8092,16071,3.110524,50.62674
8093,16073,3.110524,50.62674
8094,16074,3.110524,50.62674
8095,16075,3.110524,50.62674
8096,16076,3.110524,50.62674
8097,16077,3.062439,50.639091
8098,16078,3.032087,50.635547
8099,16079,3.068539,50.618561
8100,16084,3.087974,50.65292
8101,16088,3.073005,50.618554
8102,16089,3.059666,50.648226
8103,16091,3.095699,50.640086
8104,16102,3.044694,50.629911
8105,16104,3.060979,50.611545
8106,16106,3.039392,50.632858
8107,16107,,
8108,16108,,
8109,16109,,
8110,16110,,
8111,16112,3.054408,50.62212
8112,16113,3.054408,50.62212
8113,16114,3.054408,50.62212
8114,16117,3.091819,50.636541
8115,16120,3.041671,50.621775
8116,16122,3.034191,50.624273
8117,16123,3.054703,50.621716
8118,16124,3.054703,50.621716
8119,16125,3.054703,50.621716
8120,16127,3.058584,50.624764
8121,16128,3.112765,50.625402
8122,16130,3.082821,50.640823
8123,16136,3.059358,50.633357
8124,16139,3.046816,50.61389
8125,16141,3.103043,50.628618
8126,16142,3.103043,50.628618
8127,16143,3.103043,50.628618
8128,16144,3.103043,50.628618
8129,16145,3.03373,50.627021
8130,16147,3.062677,50.63361
8131,16148,3.083275,50.639789
8132,16151,3.063131,50.64367
8133,16152,3.063131,50.64367
8134,16153,3.063131,50.64367
8135,16154,3.063131,50.64367
8136,16155,3.092144,50.644033
8137,16160,3.059765,50.628351
8138,16161,3.072047,50.61864
8139,16163,3.080372,50.621588
8140,16166,3.070659,50.621966
8141,16167,3.063131,50.64367
8142,16169,3.063131,50.64367
8143,16173,3.063131,50.64367
8144,16174,3.063131,50.64367
8145,16175,3.063131,50.64367
8146,16176,3.063131,50.64367
8147,16177,3.063131,50.64367
8148,16178,3.063131,50.64367
8149,16179,3.063131,50.64367
8150,16180,3.063131,50.64367
8151,16181,3.063131,50.64367
8152,16182,3.063131,50.64367
8153,16183,3.063131,50.64367
8154,16184,3.063131,50.64367
8155,16185,3.063131,50.64367
8156,16186,3.063131,50.64367
8157,16187,3.063131,50.64367
8158,16188,3.063131,50.64367
8159,16189,3.063131,50.64367
8160,16190,3.063131,50.64367
8161,16191,3.063131,50.64367
8162,16193,3.063131,50.64367
8163,16194,3.063131,50.64367
8164,16195,3.063131,50.64367
8165,16196,3.063131,50.64367
8166,16197,3.063131,50.64367
8167,16198,3.063131,50.64367
8168,16199,3.063131,50.64367
8169,16200,3.063131,50.64367
8170,16201,3.063131,50.64367
8171,16202,3.063131,50.64367
8172,16203,3.063131,50.64367
8173,16204,3.063131,50.64367
8174,16205,3.063131,50.64367
8175,16206,3.063131,50.64367
8176,16207,3.063131,50.64367
8177,16208,3.063131,50.64367
8178,16209,3.063131,50.64367
8179,16210,3.063131,50.64367
8180,16211,3.063131,50.64367
8181,16212,3.063131,50.64367
8182,16213,3.077826,50.640187
8183,16214,3.054137,50.638592
8184,16216,3.063131,50.64367
8185,16219,3.063131,50.64367
8186,16220,3.063131,50.64367
8187,16221,3.063131,50.64367
8188,16222,3.063131,50.64367
8189,16223,3.063131,50.64367
8190,16224,3.063131,50.64367
8191,16225,3.063131,50.64367
8192,16226,3.063131,50.64367
8193,16227,3.063131,50.64367
8194,16228,3.063131,50.64367
8195,16229,3.063131,50.64367
8196,16230,3.063131,50.64367
8197,16231,3.063131,50.64367
8198,16234,3.035047,50.628771
8199,16235,3.057903,50.634223
8200,16237,3.054329,50.625023
8201,16239,3.058041,50.612894
8202,16242,3.044381,50.626486
8203,16243,3.057066,50.642725
8204,16244,3.02385,50.617787
8205,16245,3.02385,50.617787
8206,16246,3.050853,50.619691
8207,16250,3.064486,50.61147
8208,16253,3.074511,50.620767
8209,16254,3.096686,50.630184
8210,16256,3.088463,50.652766
8211,16260,3.059062,50.629539
8212,16262,3.06786,50.634864
8213,16270,3.071109,50.62367
8214,16271,3.085371,50.635889
8215,16272,3.085371,50.635889
8216,16276,3.062465,50.619366
8217,16277,3.062465,50.619366
8218,16278,3.062465,50.619366
8219,16279,3.062465,50.619366
8220,16280,3.062465,50.619366
8221,16281,3.062465,50.619366
8222,16282,3.062465,50.619366
8223,16290,3.062837,50.623065
8224,16292,3.062271,50.647323
8225,16294,3.031688,50.62655
8226,16297,3.055515,50.647329
8227,16299,3.080372,50.621588
8228,16300,3.043453,50.621839
8229,16301,3.062332,50.647691
8230,16303,3.022151,50.628812
8231,16305,3.043867,50.631076
8232,16307,3.051428,50.630122
8233,16310,3.053019,50.646106
8234,16312,3.053804,50.606659
8235,16313,3.064526,50.629305
8236,16314,3.042329,50.624152
8237,16316,3.068301,50.628444
8238,16317,3.059319,50.639455
8239,16319,3.06034,50.646468
8240,16324,3.041606,50.6241
8241,16325,3.053375,50.644106
8242,16328,3.10492,50.628297
8243,16330,3.050066,50.634958
8244,16332,3.049261,50.630102
8245,16333,3.049261,50.630102
8246,16335,3.058041,50.612894
8247,16336,3.047684,50.628008
8248,16338,3.049379,50.623032
8249,16339,3.039954,50.625172
8250,16340,3.076186,50.613194
8251,16342,3.073382,50.617745
8252,16343,3.104452,50.626641
8253,16344,3.044059,50.621983
8254,16345,3.059319,50.639455
8255,16346,3.044059,50.621983
8256,16347,3.073242,50.629039
8257,16350,3.042074,50.630968
8258,16353,3.071025,50.622921
8259,16358,3.05239,50.645627
8260,16360,3.092144,50.644033
8261,16362,3.068656,50.634908
8262,16367,3.064691,50.631932
8263,16368,3.05684,50.635126
8264,16369,3.058802,50.624953
8265,16370,3.084241,50.636788
8266,16371,3.052208,50.63242
8267,16373,3.024991,50.616661
8268,16375,3.064252,50.632328
8269,16377,3.087293,50.654454
8270,16380,3.057617,50.620094
8271,16381,3.057617,50.620094
8272,16385,3.060979,50.611545
8273,16387,3.03669,50.624451
8274,16390,3.057122,50.64516
8275,16391,3.068117,50.636545
8276,16392,3.058401,50.619413
8277,16393,3.059679,50.645697
8278,16395,3.092144,50.644033
8279,16398,3.065936,50.619982
8280,16401,3.100064,50.62978
8281,16402,3.046262,50.625227
8282,16406,3.091819,50.636541
8283,16408,3.037156,50.623491
8284,16410,3.062533,50.641018
8285,16411,3.062533,50.641018
8286,16412,3.062533,50.641018
8287,16413,3.062533,50.641018
8288,16414,3.062533,50.641018
8289,16415,3.091819,50.636541
8290,16417,3.091819,50.636541
8291,16419,3.052917,50.614637
8292,16421,3.05272,50.621313
8293,16429,3.057066,50.642725
8294,16431,3.053857,50.622646
8295,16433,3.053857,50.622646
8296,16434,3.053857,50.622646
8297,16437,3.093438,50.647479
8298,16438,3.039392,50.632858
8299,16439,3.068429,50.633403
8300,16440,3.075292,50.637407
8301,16444,3.058807,50.644592
8302,16446,3.05386,50.623433
8303,16447,3.05386,50.623433
8304,16448,3.05386,50.623433
8305,16449,3.05386,50.623433
8306,16450,3.05386,50.623433
8307,16451,3.05386,50.623433
8308,16452,3.05386,50.623433
8309,16454,3.06998,50.627014
8310,16455,3.051977,50.627341
8311,16457,3.055879,50.637445
8312,16458,3.053502,50.624109
8313,16460,3.0852,50.652871
8314,16465,3.075292,50.637407
8315,16466,3.075292,50.637407
8316,16470,3.032087,50.635547
8317,16473,3.062385,50.623075
8318,16477,3.090808,50.63268
8319,16544,3.060555,50.644964
8320,16563,3.053043,50.644089
8321,16564,3.067479,50.639967
8322,16566,3.044166,50.628794
8323,16568,3.067178,50.628156
8324,16571,3.056437,50.632972
8325,16575,3.059263,50.62852
8326,16576,3.035137,50.624069
8327,16577,3.068771,50.621498
8328,16578,3.068878,50.620075
8329,16593,3.05007,50.632204
8330,16597,3.059473,50.619729
8331,16602,3.053731,50.636666
8332,16603,3.062109,50.638682
8333,16604,3.059995,50.638747
8334,16608,3.072869,50.622432
8335,16609,3.060873,50.624649
8336,16612,3.093868,50.623729
8337,16614,3.054196,50.619443
8338,16616,3.053383,50.619004
8339,16618,3.046531,50.629099
8340,16622,3.060979,50.611545
8341,16624,3.054817,50.623917
8342,16629,3.044216,50.625539
8343,16631,3.0365,50.627641
8344,16632,3.042827,50.621688
8345,16633,3.042827,50.621688
8346,16634,3.042827,50.621688
8347,16635,3.042827,50.621688
8348,16637,3.116943,50.62645
8349,16641,3.066865,50.619426
8350,16642,3.066865,50.619426
8351,16643,3.066865,50.619426
8352,16644,3.066865,50.619426
8353,16645,3.066865,50.619426
8354,16646,3.066865,50.619426
8355,16648,3.042949,50.632474
8356,16650,3.054053,50.641116
8357,16655,3.067464,50.637241
8358,16656,3.069965,50.627835
8359,16658,3.060768,50.626501
8360,16659,3.058566,50.631237
8361,16662,3.082821,50.640823
8362,16665,3.057315,50.63252
8363,16667,3.082821,50.640823
8364,16668,3.054233,50.619988
8365,16669,3.041434,50.624448
8366,16671,3.057058,50.627232
8367,16673,3.052946,50.637147
8368,16676,3.0669,50.622772
8369,16678,3.103782,50.630895
8370,16682,3.03373,50.627021
8371,16693,3.056043,50.619713
8372,16694,3.042214,50.63378
8373,16697,3.05062,50.626959
8374,16699,3.091709,50.649766
8375,16701,3.071433,50.641408
8376,16703,3.091463,50.630629
8377,16704,3.091463,50.630629
8378,16706,3.091463,50.630629
8379,16713,3.062332,50.647691
8380,16714,3.076186,50.613194
8381,16716,3.073127,50.612082
8382,16717,3.046641,50.630724
8383,16720,3.071537,50.622685
8384,16721,3.032087,50.635547
8385,16722,3.059768,50.626323
8386,16723,3.059768,50.626323
8387,16724,3.059768,50.626323
8388,16725,3.059768,50.626323
8389,16729,3.062586,50.618535
8390,16730,3.062586,50.618535
8391,16731,3.062586,50.618535
8392,16732,3.062586,50.618535
8393,16733,3.070333,50.620754
8394,16735,3.059462,50.639364
8395,16736,3.054959,50.630565
8396,16740,3.038658,50.628054
8397,16741,3.051977,50.627341
8398,16742,3.063893,50.62446
8399,16743,3.056674,50.634044
8400,16744,3.066095,50.629009
8401,16745,3.066095,50.629009
8402,16747,3.075292,50.637407
8403,16748,3.054719,50.635149
8404,16749,3.065425,50.640178
8405,16752,3.039392,50.632858
8406,16756,3.042471,50.631342
8407,16758,3.026616,50.633007
8408,16763,3.057941,50.644177
8409,16764,3.057941,50.644177
8410,16765,3.057941,50.644177
8411,16766,3.057941,50.644177
8412,16768,3.11133,50.625029
8413,16775,3.051663,50.624404
8414,16776,3.055993,50.627796
8415,16778,3.080372,50.621588
8416,16779,3.080153,50.620828
8417,16782,3.055047,50.627563
8418,16787,3.053012,50.635303
8419,16792,3.062039,50.629028
8420,16795,3.073496,50.619716
8421,16797,3.058602,50.62456
8422,16803,3.033105,50.625489
8423,16831,3.08003,50.628649
8424,16832,3.050905,50.61974
8425,16833,3.044874,50.621958
8426,16834,3.044874,50.621958
8427,16835,3.044874,50.621958
8428,16836,3.044874,50.621958
8429,16837,3.062611,50.645065
8430,16839,3.0852,50.652871
8431,16842,3.05612,50.639494
8432,16844,3.058041,50.612894
8433,16845,3.063433,50.619132
8434,16846,3.063433,50.619132
8435,16847,3.063433,50.619132
8436,16848,3.063433,50.619132
8437,16850,3.063433,50.619132
8438,16851,3.063433,50.619132
8439,16852,3.063433,50.619132
8440,16854,3.064486,50.61147
8441,16856,3.084818,50.648284
8442,16859,3.050882,50.630743
8443,16861,3.033589,50.633816
8444,16863,3.042443,50.627052
8445,16865,3.058041,50.612894
8446,16875,3.027899,50.635524
8447,16876,3.06205,50.634831
8448,16882,3.061908,50.648026
8449,16885,3.059048,50.618154
8450,16886,3.068243,50.636951
8451,16887,3.062272,50.628796
8452,16888,3.062272,50.628796
8453,16890,3.062272,50.628796
8454,16891,3.062272,50.628796
8455,16892,3.062272,50.628796
8456,16893,3.062272,50.628796
8457,16895,3.053586,50.621458
8458,16898,3.043699,50.628449
8459,16900,3.072536,50.618925
8460,16901,3.070482,50.624161
8461,16904,3.046195,50.630539
8462,16913,3.02623,50.636141
8463,16914,3.03893,50.622933
8464,16915,3.064658,50.640409
8465,16921,3.04776,50.630099
8466,16938,3.057362,50.633013
8467,16941,3.080372,50.621588
8468,16954,3.09532,50.631623
8469,16955,3.09532,50.631623
8470,16956,3.09532,50.631623
8471,16958,3.080372,50.621588
8472,16961,3.070235,50.621276
8473,16963,3.051663,50.624404
8474,16964,3.056832,50.623412
8475,16966,3.048581,50.630545
8476,16967,3.065527,50.629422
8477,16968,3.056955,50.626604
8478,16969,3.056955,50.626604
8479,16972,3.056955,50.626604
8480,16974,3.048529,50.631867
8481,16975,3.042366,50.621515
8482,16977,3.077806,50.628471
8483,16979,3.075292,50.637407
8484,16981,3.049778,50.629339
8485,16982,3.067982,50.628723
8486,16985,3.080417,50.64144
8487,16987,3.060634,50.640811
8488,16991,3.095541,50.62394
8489,16992,3.095541,50.62394
8490,16993,3.095541,50.62394
8491,16994,3.095541,50.62394
8492,16995,3.095541,50.62394
8493,16996,3.095541,50.62394
8494,17002,3.071632,50.633314
8495,17004,3.091819,50.636541
8496,17007,3.051313,50.622503
8497,17010,3.06034,50.646468
8498,17012,3.05504,50.629119
8499,17014,3.079596,50.639582
8500,17018,3.058492,50.637799
8501,17020,3.052917,50.614637
8502,17021,3.0669,50.622772
8503,17022,3.058673,50.619385
8504,17078,3.045582,50.605684
8505,17086,3.096354,50.627404
8506,17087,3.096354,50.627404
8507,17088,3.096354,50.627404
8508,17089,3.069215,50.637694
8509,17101,3.063867,50.628225
8510,17105,3.060683,50.63974
8511,17106,3.056043,50.619713
8512,17108,3.049811,50.630683
8513,17114,3.044041,50.615267
8514,17116,3.074905,50.622896
8515,17118,3.063815,50.630892
8516,17119,3.063815,50.630892
8517,17120,3.063815,50.630892
8518,17121,3.063815,50.630892
8519,17122,3.063815,50.630892
8520,17123,3.063815,50.630892
8521,17124,3.063815,50.630892
8522,17125,3.063815,50.630892
8523,17126,3.063815,50.630892
8524,17127,3.063815,50.630892
8525,17129,3.063815,50.630892
8526,17130,3.063815,50.630892
8527,17131,3.063815,50.630892
8528,17132,3.063815,50.630892
8529,17133,3.063815,50.630892
8530,17134,3.063815,50.630892
8531,17135,3.063815,50.630892
8532,17136,3.063815,50.630892
8533,17137,3.063815,50.630892
8534,17143,3.051861,50.630456
8535,17145,3.06549,50.612929
8536,17146,3.072869,50.622432
8537,17149,3.06549,50.612929
8538,17152,3.072869,50.622432
